Date_Time                    ,Test Time (s),Step Time (s),Cycle Index,Step Index,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),Charge Time (s),Discharge Time (s),V_Max_On_Cycle (V),Coulombic Efficiency (%),Capacity (Ah),mAh/g,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
	12/12/2023 16:07:01.456,60.0012,60.0012,1,1,0.0000,3.8971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.1735,0.0054,
	12/12/2023 16:07:21.512,80.0572,20.0227,1,2,4.5996,3.9010,17.9428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.1728,0.0007,
	12/12/2023 18:24:02.796,8281.3413,8201.2364,1,3,-21.5998,2.8000,-60.4793,0.0000,49.1655,0.0000,176.5920,0.0445,8194.4850,0.0000,3753756000.0000,49.1655,983.3100,26.9972,-0.0042,
	12/12/2023 18:54:02.834,10081.3788,1800.0019,1,4,0.0000,3.3326,0.0000,0.0000,49.1655,0.0000,176.5920,0.0445,8194.4890,0.0000,3753758000.0000,49.1655,983.3104,25.9085,-0.0141,
	12/12/2023 22:29:57.788,23036.3333,12954.9149,1,6,3.6000,4.3500,15.6601,75.6154,0.0002,290.8971,0.0006,12940.4100,8194.5190,0.0000,0.0002,75.6154,1512.3084,26.4859,0.0022,
	12/12/2023 22:59:57.826,24836.3708,1800.0018,1,7,0.0000,4.3286,0.0000,75.6154,0.0002,290.8971,0.0006,12940.4100,8194.5190,0.0000,0.0002,0.0002,0.0036,25.6894,0.0065,
	12/13/2023 02:30:20.756,37459.3013,12622.8989,1,8,-21.5967,2.8000,-60.4708,75.6154,75.6609,290.8971,284.2260,12940.4400,20806.5500,0.0000,100.0601,75.6609,1513.2170,27.3687,0.0001,
	12/13/2023 03:00:20.793,39259.3380,1800.0012,1,9,0.0000,3.3215,0.0000,75.6154,75.6609,290.8971,284.2261,12940.4400,20806.5500,0.0000,100.0601,75.6609,1513.2174,26.1833,0.0154,
	12/13/2023 06:36:30.739,52229.2845,12969.9068,1,11,3.6000,4.3500,15.6600,75.8678,0.0002,291.6401,0.0006,25895.5700,20806.5800,0.0000,0.0002,75.8678,1517.3568,26.3685,-0.0068,
	12/13/2023 07:06:30.777,54029.3219,1800.0018,1,12,0.0000,4.3292,0.0000,75.8679,0.0002,291.6401,0.0006,25895.5700,20806.5800,0.0000,0.0002,0.0002,0.0036,25.6382,-0.0068,
	12/14/2023 04:53:25.694,132444.2388,78414.8788,1,14,-3.6004,2.8000,-10.0811,0.0000,78.3548,0.0001,295.1088,25895.6000,99153.8000,0.0000,269542200.0000,78.3548,1567.0954,24.9796,-0.0039,
	12/14/2023 05:23:25.731,134244.2764,1800.0018,1,15,0.0000,2.9718,0.0000,0.0000,78.3548,0.0001,295.1088,25895.6000,99153.8000,0.0000,269542200.0000,78.3548,1567.0954,24.7979,0.0027,
	12/15/2023 03:19:00.698,213179.2428,78934.9268,1,17,3.6002,4.3500,15.6608,78.8605,0.0000,299.8845,0.0000,104752.5000,99153.8000,0.0000,0.0000,78.8605,1577.2094,24.5431,0.0017,
	12/15/2023 03:49:00.735,214979.2804,1800.0019,1,18,0.0000,4.3379,0.0000,78.8605,0.0000,299.8845,0.0000,104752.5000,99153.8000,0.0000,0.0000,0.0000,0.0000,24.4975,-0.0080,
	12/15/2023 03:49:00.783,214979.3282,0.0074,1,20,-21.5476,4.3239,-93.1707,0.0000,0.0000,0.0001,0.0001,104752.5000,99153.8000,0.0000,101.0839,0.0000,0.0006,24.4975,-0.0080,
