tau_Gaussian (s),resistance_Gaussian (ohms)
0.0008004712253777275,0.00011201388399291615
0.045498027100687226,0.00033065094648260826
1.8362868342780134,0.00019748330898216037
60.348870333715546,0.004336690827132476
