tau_Gaussian (s),resistance_Gaussian (ohms)
0.0007474909654977041,0.00010420883874079377
0.045498027100687226,0.0003509422331491436
1.2175922040044715,0.00020931226920549564
64.62624488581761,0.00793949531411697
