tau_Gaussian (s),resistance_Gaussian (ohms)
0.00040339895331074275,5.67105521727191e-05
0.0040674197812062,3.421222459051246e-05
2.997108800839945,0.00010180661326815324
51.248058769609365,0.0007809933123913967
