tau_Gaussian (s),resistance_Gaussian (ohms)
0.00040339895331074275,5.391973016436519e-05
0.004958387930922875,4.860965717162577e-05
0.12599648309329808,1.741271918190078e-05
2.301479805289198,6.525041019466913e-05
51.248058769609365,0.000810933486718035
