tau_Gaussian (s),resistance_Gaussian (ohms)
0.00043093185828052896,6.647101575440065e-05
0.03364199333410336,0.00027684590655631196
1.887929023806242,0.00017921853892337539
62.47394411085379,0.003961749600900361
