Date_Time                    ,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),Charge Time (s),Discharge Time (s),V_Max_On_Cycle (V),Coulombic Efficiency (%),Capacity (Ah),mAh/g,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
	01/19/2024 09:10:05.910,2.0236,2.0236,1,1,0.0000,3.6005,3.5645,12.8339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7581,-0.0201,
	01/19/2024 09:42:47.955,1964.0691,1961.9963,1,2,0.0000,-21.5966,2.8000,-60.4704,0.0000,11.7645,0.0000,39.9467,0.0002,1961.0430,0.0000,546025500000.0000,11.7645,235.2892,30.4085,0.0103,
	01/19/2024 10:42:47.992,5564.1059,3600.0010,1,3,0.0000,0.0000,3.3053,0.0000,0.0000,11.7645,0.0000,39.9468,0.0002,1961.0460,0.0000,546026300000.0000,11.7645,235.2894,30.3207,0.0006,
	01/19/2024 12:47:03.078,13019.1916,6415.3012,1,5,0.0000,3.6000,3.7110,13.3596,34.2322,11.7645,123.8835,39.9468,6412.7600,1961.0470,0.0000,34.3667,34.2322,684.6438,31.6291,0.0043,
	01/19/2024 13:47:03.114,16619.2283,3600.0011,1,6,0.0000,0.0000,3.7023,0.0000,34.2322,11.7645,123.8835,39.9468,6412.7630,1961.0470,0.0000,34.3667,11.7645,235.2896,31.1098,-0.0125,
	01/19/2024 14:35:45.747,19541.8611,1814.1042,1,8,0.0000,3.6000,3.8200,13.7521,43.4152,11.7645,158.5624,39.9468,8226.0640,1961.0470,0.0000,27.0976,43.4152,868.3044,31.8970,-0.0037,
	01/19/2024 15:35:45.784,23141.8980,3600.0012,1,9,0.0000,0.0000,3.8123,0.0000,43.4152,11.7645,158.5624,39.9468,8226.0670,1961.0470,0.0000,27.0976,11.7645,235.2896,31.3238,-0.0163,
	01/19/2024 16:45:06.350,27302.4643,3013.2795,1,11,0.0000,3.6000,4.0585,14.6105,59.6170,11.7645,222.6355,39.9468,11238.1700,1961.0470,0.0000,19.7334,59.6170,1192.3400,31.8041,-0.0048,
	01/19/2024 17:45:06.387,30902.5012,3600.0012,1,12,0.0000,0.0000,4.0485,0.0000,59.6170,11.7645,222.6355,39.9468,11238.1800,1961.0470,0.0000,19.7334,11.7645,235.2896,31.3603,0.0015,
	01/19/2024 18:56:56.575,35212.6891,3164.2867,1,14,0.0000,3.6000,4.3500,15.6599,76.9672,11.7645,295.7860,39.9468,14401.0800,1961.0470,0.0000,15.2851,76.9672,1539.3446,32.2139,0.0070,
	01/19/2024 19:56:56.612,38812.7259,3600.0010,1,15,0.0000,0.0000,4.3269,0.0000,76.9672,11.7645,295.7860,39.9468,14401.0800,1961.0470,0.0000,15.2851,11.7645,235.2896,31.6680,0.0235,
	01/19/2024 21:55:55.049,45951.1626,6002.9282,1,17,0.0000,-21.5928,3.7200,-80.3250,76.9672,47.7531,295.7860,183.6981,14401.0800,7961.3640,0.0000,62.0435,47.7531,955.0628,31.9113,-0.0153,
